org_id,org_name,concept_id
143984,city of west sacramento,3789
143988,Episcopal Church of St. John the Evangelist,5104
143993,Los Angeles School District,7461
143995,CaliforniaHealth + Advocates,2434
143996,Kashia Band of Pomo Indians,6908
144000,CTIA, The Wireless Association,4404
144001,Data & Marketing Association,4481
144002,Leading Edge California,7220
144003,Six Beds Inc,10677
144012,Naral Pro Choice California,8219
144013,California Association of Nursery and Garden Centers,1962
144014,California Cotton Ginners & Growers Associations,2245
144016,California's Secretary of State,2865
144018,Justice Reform Coalition,6890
144025,Union of American Physicians and Dentist,12160
144028,Pacific Gas and Electric,8937
144031,Asian Pacific Environmental Network; California Apartment Association,983
144034,Resource Legacy Fund,9775
144036,Listos,7371
144046,California Family Resource Association,2365
144049,Children'S Hospital Oakland,3551
144075,Green Acres Consulting Team,5979
144080,Board of State and Community Corrections,1551
144090,Institute for Justice,6588
144103,AmTrust Financial Services,783
144104,Florida's Fish and Wildlife Conservation Commission,5454
144110,Attorney General,1178
144119,Florida Healthcare Association,5460
144124,Gulf Coast Healthcare,6056
144125,American College of Surgeons,588
144138,Florida Hospice & Palliative Care Association,5464
144141,Florida Alliance of Boys and Girls Clubs,5395
144144,Department of Business and Professional Regulations,4594
144145,Mardi Gras Casinos,7669
144146,Grey 2k USA,6019
144148,Florida Thoroughbred Breeders and Owner's Association,5530
144156,Florida Sheriff's Association,5515
144161,Orange County Sheriff's Department,8836
144169,Arc Of California; The,915
144170,League of Women Voters,7230
144171,Orange County Taxpayers Association,8839
144172,Drowning Prevention Foundation,4770
144175,Leon County,7287
144182,AltMed,492
144187,Sierra Club of Florida,3
144194,Concerned Veterans for America,4119
144196,Interior Design Association Foundation,6622
144207,Western Occupational & Environmental Medical Association,12713
144209,National Association Of Insurance And Financial Advisors - Ca,8250
144211,Ceres,3431
144214,Department of Insurance,4604
144217,National Railroad Passenger Corporation (Amtrak),8360
144235,US Travel Association,12354
144248,Association of American Physicians and Surgeons,1058
144252,Reason Foundation,9672
144254,Uber Driver,12077
144261,Molina Healthcare,8042
144273,Florida Center for Fiscal and Economic Policy,5432
144274,International Rescue Committee,6677
144296,Small Business Owner,10698
144300,Liberty First Network,7310
144304,Green Technologies LLC,6007
144306,Florida Association of Museums,5412
144311,Amalgamated Transit Union,513
144314,Uber,12076
144317,Florida Society of Plastic Surgeon,5521
144324,Center for Security Policy,3377
144326,Florida Association of Property Appraisers,5416
144327,Florida Prosecuting Attorneys Association,5498
144343,Ocala Breeders Sales Company,8678
144354,Communications Workers Of America,4018
144359,Arch Diocese of Miami,906
144360,Mac Town, Inc,7588
144363,American Chemistry Council,573
144364,Sierra Club Florida,3
144365,Foundation for Government Accountability,5606
144367,None,8526
144369,American College of Physicians,587
144373,Family Law Section,5244
144376,Florida Alliance for Assistive Services and Technology,5394
144377,Planned Parenthood,9294
144385,Holocaust Documentation and Education Center,6323
144389,Microsoft Corporation,7961
144391,Associated Builders and Contractors of Florida,1014
144398,Florida Public Defender Association,5500
144399,Nationwide,8384
144400,Libre Initiative,7322
144401,Florida Hospitals Association,5465
144403,Surgical Care Affiliates, Inc.,11181
144406,Unidentified,12154
144424,Florida Police Chief's Association,5492
144433,Florida Homebuilders Association,5462
144440,Target Corporation,11266
144444,ABC Fine Wines and Spirits,114
144445,Distilled Spirits Council Of The United States,4701
144452,Citizens for Judicial Process,3635
144456,First Service Residential,5362
144463,National Waste and Recycling Association,8379
144466,AAA,95
144469,Foundation for Advancing Alcohol Responsibility,5605
144474,Southern Christian Leadership Conference,10864
144488,Florida Grown, LLC.,5457
144502,Florida Tax Collector's Association,5528
144505,Jefferson County,6783
144507,Florida Building and Construction Trade Councils,5427
144509,Communication Workers of America,4018
144514,Eureka Vapors, Inc.,5152
144518,U.S. Cannabis Pharmaceutical Research and Development,12083
144526,Quest Diagnostics Inc.,9601
144538,Club One Casino Inc,3867
144539,Poway City Of,9396
144540,Tandus Centiva Inc,11261
144541,Stanislaus Regional Water Authority,10968
144546,Educational Credit Management Corporation,4896
144551,California Invasive Plant Council,2507
144572,California Hospice & Palliative Care Association,2455
144576,Real Property, Probate and Trust Law Section,9670
144582,Archdiocese of Miami,906
144601,MLD Architects,8026
144606,Communications Workers of America District 9,4022
144608,the center for independence of individuals with disabilities,11652
144612,Dobson, Craig and Associates,4718
144615,American's Health Insurance Plans,655
144622,State Farm Mutual Automobile Insurance,11004
144629,American College of Cardiology,582
144637,Florida Carry, Inc.,5429
144640,Moms Demand Action,8047
144641,Business Owner,1714
144642,Distilled Spirits Council,4699
144643,Open Door Community Health Centers,8778
144656,American Fire Sprinkler Association,638
144658,Association of Global Automakers,1112
144660,Florida AFL -CIO,5393
144663,No Casinos, Inc.,8521
144664,Florida Thoroughbred Breeders and Owners Association,5530
144672,sonic,10776
144684,university of california, hastings, college of law,12275
144685,university of california, irvine, school of law,12278
144689,university of san diego, school of law,12294
144694,mission:data coalition,8009
144697,associated students, incorporated california state university, sacramento,1037
144698,community associations institute-california legislative action,4035
144700,california statestrong,2991
144701,boeing company,1564
144702,dow chemical company,4747
144707,procter & gamble company,9457
144708,solar turbines inc.,10761
144710,state privacy and security coalition,11008
144723,Florida Waste Haulers and Recyclers Coalition,5536
144731,Endangered Habitats League,5031
144739,Government Payment Services, Inc.,5929
144741,WELLCARE HEALTH PLANS,12607
144742,AMERIGROUP CORP,759
144744,AMERIGROUP CORP,759
144745,WELLCARE HEALTH PLANS,12607
144746,AMERIGROUP CORP,759
144748,AMERIGROUP CORP,759
144749,PROPERTY & CASUALTY INSURERS ASSOCIATION OF AMERICA,9508
144750,AMERIGROUP CORP,759
144751,AMERIGROUP CORP,759
144752,AMERIGROUP CORP,759
144753,WELLCARE HEALTH PLANS,12607
144757,WALT DISNEY,12557
144761,ADVANCE AMERICA,217
144762,ALF,401
144763,COMCAST,3985
144764,WALT DISNEY,12557
144765,FCCI INSURANCE GROUP,5284
144766,FLORIDA CHAMBER OF COMMERCE,5433
144767,FLORIDA RETAIL FEDERATION,5506
144768,HCA EAST FLORIDA DIVISION,6160
144770,NEXTERA ENERGY,8484
144771,PUBLIX,9554
144773,SMR FARM LLC,10720
144774,TENET HEALTHCARE,11350
144776,ADVANCE AMERICA,217
144777,AUTO NATION,1222
144778,AT&T,1153
144779,FLORIDA AUTOMOBILE DEALERS ASSOCIATION,5422
144780,FLORIDA CHIROPRACTIC ASSOCIATION,5434
144781,COMCAST,3985
144782,DAVID R CUSTIN & ASSOCIATES INC,4504
144783,WALT DISNEY,12557
144784,NEXTERA ENERGY,8484
144786,CENTRAL FLORIDA CITIZENS FOR JUSTICE,3410
144787,THE DOCTORS CO,11672
144790,LEMA CONSTRUCTION,7273
144791,FLORIDA BAR,5424
144793,BAYFRONT HEALTH ST PETE,1342
144794,WALT DISNEY,12557
144795,DUKE ENERGY,4789
144797,HCA EAST FLORIDA DIVISION,6160
144798,WAL-MART,12544
144799,SOUTHERN GARDENS CITRUS NURSERY,10866
144801,BECKER & POLIAKOFF,1371
144802,FCCI INSURANCE GROUP,5284
144803,FLORIDA CABLE TELECOMMUNICATIONS ASSOCIATION,5428
144804,FLORIDA CHAMBER OF COMMERCE,5433
144805,FLORIDA CHAMBER OF COMMERCE,5433
144807,LABORERS LOCAL 517,7050
144809,TECO ENERGY,11322
144810,SOUTHERN GARDENS CITRUS NURSERY,10866
144811,SUSKEY CONSULTING LLC,11196
144812,VERIZON COMMUNICATIONS,12421
144813,ABBOTT LABORATORIES,110
144814,BECKER & POLIAKOFF,1371
144815,FLORIDA CHIROPRACTIC ASSOCIATION,5434
144816,CLEAR CHANNEL COMMUNICATIONS,3830
144817,FLORIDA OUTDOOR ADVERTISING ASSOCIATION,5486
144819,LABORERS LOCAL 517,7050
144820,GULF POWER,6058
144821,SOUTHERN GARDENS CITRUS NURSERY,10866
144823,TECO ENERGY,11322
144826,LABORERS LOCAL 517,7050
144827,LABORERS LOCAL 517,7050
144829,AMERIGROUP CORP,759
144830,WELLCARE HEALTH PLANS,12607
144831,AMERIGROUP CORP,759
144832,AMERIGROUP CORP,759
144833,SOUTHEAST LABORERS DISTRICT COUNCIL,10825
144835,LABORERS LOCAL 517,7050
144836,WELLS FARGO,12622
144837,WELLCARE HEALTH PLANS,12607
144838,HCA WEST FLORIDA DIVISION,6165
144839,DUKE ENERGY,4789
144840,FLORIDA POLICE BENEVOLENT ASSOCIATION,5491
144845,HILLSBOROUGH TITLE INC,6276
144846,HIVE LLC,6290
144848,CLAIMS QUESTIONS LLC,3800
144853,FLORIDA HOSPITAL ASSOCIATION,5465
144854,TECO ENERGY,11322
144855,WHITE CAP CONSULTING LLC,12767
144856,FLORIDA RADIOLOGICAL SOCIETY,5503
144857,AMERIGROUP CORP,759
144858,WAL-MART,12544
144859,FLORIDA FARM BUREAU,5451
144860,FLORIDA FARM BUREAU,5451
144862,FLORIDAS PUBLIC RIGHT TO KNOW,5501
144864,CHRISTOPHER N LIGORI PA,3589
144866,KOCH INDUSTRIES,7002
144867,CHEVRON CORP,3495
144868,HCA NORTH FLORIDA DIVISION,6164
144870,HCA WEST FLORIDA DIVISION,6165
144871,MARATHON OIL,7662
144872,WAL-MART,12544
144873,FLORIDA AUTOMOBILE DEALERS ASSOCIATION,5422
144874,WALT DISNEY,12557
144877,WALT DISNEY,12557
144878,FCCI INSURANCE GROUP,5284
144879,FRS ENVIRONMENTAL REMEDIATION INC,5644
144880,HCA WEST FLORIDA DIVISION,6165
144881,WELLCARE HEALTH PLANS,12607
144882,WELLCARE HEALTH PLANS,12607
144883,AMERIGROUP CORP,759
144884,AMERIGROUP CORP,759
144885,AMERIGROUP CORP,759
144887,Dunkin' Donuts Independent Franchise Owners, Inc.,4793
144888,Coalition of Franchisee Associations,3908
144891,TEXAS CONSUMER FINANCE ASSOCIATION,11449
144892,CENTENE CORP,3339
144893,TEXAS TRIAL LAWYERS ASSOCIATION,11604
144894,TEXAS ASSOCIATION OF REALTORS,11421
144897,ASSOCIATED GENERAL CONTRACTORS OF TEXAS,1026
144913,TEXAS ASSOCIATION OF HOME CARE & HOSPICE INC,11410
144916,TEXAS A&M UNIVERSITY,11377
144918,KOCH INDUSTRIES,7002
144921,UNION PACIFIC RAILROAD,12166
144924,TEXAS & SOUTHWESTERN CATTLE RAISERS ASSOCIATION,11387
144929,TEXAS OIL & GAS ASSOCIATION,11535
144930,TEX,11374
144931,PFIZER,9189
144932,TEXAS HEALTH CARE ASSOCIATION,11490
144935,MEDNAX SERVICES,7834
144936,TAPA,11264
144939,RAYTHEON,9654
144940,ASSOCIATION OF TEXAS PROFESSIONAL EDUCATORS,1137
144944,ONCOR,8751
144945,BAXTER HEALTHCARE,1319
144946,GLAXOSMITHKLINE,5839
144947,UNITEDHEALTH GROUP,12199
144948,ALTRIA,493
144949,BLACKRIDGE,1503
144950,ELI LILLY & CO,4964
144951,K&L GATES,6901
144953,SOUTHERN WINE & SPIRITS,10872
144954,JOHNSON & JOHNSON,6841
144955,TEXAS SOCIETY OF CPAS,11577
144956,AT&T,1153
144957,VALERO ENERGY,12359
144958,CHEVRON CORP,3495
144960,USAA,12331
144966,TEXAS ASSOCIATION OF LIFE & HEALTH INSURERS,11412
144974,GOOD GOVERNMENT FUND,5903
144980,TEXAS CONSUMER LENDERS,11450
144982,RYAN & CO,9970
144989,TIME WARNER CABLE,11823
144993,International Franchise Association (Ifa),6665
145003,Transdev North America, Inc.,11909
145006,Common Ground,4012
145011,Florida Brewer's Guild,5426
145016,Eureka Vapors,5152
145017,CARCO Group,3213
145018,Florida Grown,5457
145020,Florida Bar, Family Law Section,5425
145026,Florida Bar Family Law SEction,5425
145032,CARCO,3213
145033,Prime Therapeutics,9442
145036,US Cannabis Pharmaceutical Research and Development,12083
145042,Florida Distiller's Guild,5444
145047,Hemp Industries Association,6223
145048,Medical Alternative Solutions,7818
145051,Center For Health Justice,3365
145053,ENTERPIRSE HOLDINGS,5067
145060,Brilliant Harvest,1635
145061,Brilliant Harvest, LLC,1635
145066,American Construction & Plumbing,596
145067,Florida Roofing, Sheet Metal & Air Conditioning Contractors Association,5510
145069,Florida Association of Restoration Specialists,5418
145085,Family,5235
145097,Florida State Building and Construction Trades Council,5526
148751,Allen Boone Humphries Robinson LLP,424
148753,4085 Westheimer Holding Ltd.,61
148755,Cunningham Interests II, Ltd.,4418
148761,Home Asset, Inc. d/b/a New Quest Properties,6325
148766,Parkside NEC Grand Parkway/I-10, Ltd.,9038
148767,Plum Creek Development Partners, LP,9343
148769,WBH Ranches LP,12602
148773,Anadarko Petroleum Corporation,793
148774,Beacon Health Options,1359
148785,Texas Fire Chiefs Association,11481
148787,American Heart Association Inc.,658
148805,City of San Antonio,3757
148807,City of Sugar Land,3777
148813,Focused Advocacy LLC,5554
148817,Linebarger Goggan Blair & Sampson, LLP,7356
148818,Magellan Health Inc.,7606
148819,Maxim Healthcare Services Inc.,7743
148821,Tesla Inc.,11364
148822,Texas Association of Counties,11404
148826,WaterFleet, LLC,12582
148828,Charter Communications,3470
148830,Correct Care Solutions, LLC,4252
148832,El Paso Electric Company,4986
148834,The GEO Group Inc.,11687
148836,Association of Electric Companies of Texas, Inc.,1101
148837,BlueCross BlueShield of Texas a Division of Health Care Service Corp. a Mutual Legal Reserve Co.,1521
148840,Southwestern Electric Power Company (SWEPCO),10892
148842,Insperity,6582
148844,OmniBase Services of Texas LP,8747
148847,SAS Institute Inc.,10049
148848,Texas Wildlife Association,11611
148849,Enbridge Energy Inc,5027
148852,The Travelers Companies, Inc. and Subsidiaries,11764
148856,Financial Casualty & Surety, Inc.,5322
148861,ShadowSoft, Inc.,10560
148870,Berkshire Hathaway,1416
148871,Berkshire Hathaway Energy Company,1418
148872,BNSF Railway Company,1541
148874,Combined Law Enforcement Associations of Texas,3983
148875,George K. Baum & Company,5795
148877,Pharmaceutical Research & Manufacturers of America,9199
148878,Raise Your Hand Texas,9626
148879,Textile Rental Services Association of America Inc.,11623
148887,Educational Testing Service,4901
148902,The College Board,11661
148908,Devon Energy Corporation,4641
148909,Noble Energy,8519
148910,Shell Oil Company,10584
148911,Texas Disposal Systems, Inc.,11472
148912,Clear Channel Outdoor,3832
148914,Texas Central Rail Holdings, LLC,11438
148917,Blackhawk Network,1501
148920,Jeri's Seafood Inc.,6791
148921,Qiagen INC.,9572
148922,Rite of Passage,9839
148924,Teachers of Tomorrow, LLC,11301
148927,Taser International, Inc,11271
148929,Admiral Enforcement LLC,205
148931,American Cancer Society - Cancer Action Network, Inc.,566
148932,Center for Equity and Adequacy in Public School Finance, Inc.,3359
148934,Scenic Texas Inc.,10393
148937,Texas Association of Goodwills,11408
148941,Amsterdam & Partners, LLP,781
148942,BASF Corporation,1310
148943,Ron Lewis & Associates,9917
148944,Texas Grain and Feed Association,11486
148946,K&L Gates LLP,6901
148947,Alliance of Automobile Manufacturers, Inc.,443
148951,CenturyLink,3427
148952,Department of Public Safety Officers Association,4610
148953,eBay Inc.,4860
148954,Entergy Texas, Inc.,5066
148956,GlaxoSmithKline,5839
148963,Notarize, LLC,8611
148965,R. L. Polk & Co.,9876
148966,Sheriffs Association of Texas,10595
